Name,RA_2000_Deg,RA_2000_HMS,Dec_2000_Deg,Vmag,Spct
66,301.38666666666666,20.092444444444443,61.995555555555555,5.39,K
,301.79791666666665,20.11986111111111,50.22916666666667,6.54,A
,302.7995833333333,20.18663888888889,-36.10111111111111,5.32,K
,301.22208333333333,20.08147222222222,68.02722222222222,6.28,M
17The,302.48583333333335,20.16572222222222,20.915277777777778,6.48,F
,303.0995833333333,20.20663888888889,-42.78055555555555,6.22,K
,303.6120833333333,20.240805555555557,-63.41583333333333,6.09,F
28,302.3566666666667,20.15711111111111,36.83972222222222,4.93,B
,302.7920833333333,20.186138888888888,-8.842222222222222,6.49,B
65The,302.82625,20.18841666666667,-0.8213888888888888,3.23,B
18,302.63958333333335,20.175972222222224,26.904166666666665,5.52,A
1Xi,302.99125,20.199416666666668,-12.3925,6.34,K
,302.76458333333335,20.184305555555557,21.134722222222223,6.22,K
,303.57916666666665,20.238611111111112,-52.44555555555555,5.65,K
2Xi,303.10791666666665,20.207194444444443,-12.6175,5.85,F
,302.8379166666667,20.189194444444446,21.875555555555557,6.26,B
,303.14666666666665,20.209777777777777,0.8675,6.27,B
19,302.95,20.196666666666665,26.80888888888889,5.49,K
20,303.0029166666667,20.200194444444445,26.478888888888886,5.92,B
66,303.30791666666664,20.220527777777775,-1.0094444444444444,5.47,K
,303.0158333333333,20.201055555555556,47.73694444444445,6.92,B
,303.8225,20.254833333333334,-27.032777777777778,5.73,K
,303.4191666666667,20.227944444444443,24.23888888888889,6.56,A
67Rho,303.56916666666666,20.237944444444445,15.1975,4.95,A
,303.9608333333333,20.264055555555554,-30.005277777777778,6.3,K
,303.1325,20.20883333333333,51.46361111111111,6.01,K
68,302.8954166666667,20.19302777777778,62.078611111111115,5.75,F
,304.09875,20.273249999999997,-36.45444444444445,6.39,M
,304.11041666666665,20.27402777777778,-35.19777777777777,6.53,F
30,303.325,20.221666666666664,46.81583333333333,4.83,A
21,303.56041666666664,20.237361111111113,28.69472222222222,5.18,A
,304.7625,20.3175,-63.23111111111111,6.27,K
,303.42833333333334,20.228555555555555,43.37916666666667,6.14,K
,303.5208333333333,20.234722222222224,36.60527777777778,6.45,A
31,303.40791666666667,20.227194444444443,46.74138888888889,3.79,K
29,303.6333333333333,20.242222222222225,36.80638888888888,4.97,A
,303.59,20.239333333333335,42.103611111111114,6.71,B
3,304.095,20.273,-12.336944444444445,6.32,B
,303.81625,20.254416666666668,25.591944444444444,4.78,B
33,303.3495833333333,20.223305555555555,56.56777777777778,4.3,A
22,303.87583333333333,20.258388888888888,23.50861111111111,5.15,G
,303.36541666666665,20.224361111111108,60.64055555555556,5.79,K
,303.84875,20.25658333333333,33.72944444444445,5.66,K
23,303.94208333333336,20.262805555555556,27.81416666666667,4.52,K
,304.73333333333335,20.315555555555555,-47.71083333333333,6.31,M
18,304.08208333333334,20.27213888888889,21.59861111111111,6.13,K
5Alp,304.4120833333333,20.29413888888889,-12.508333333333333,4.24,G
4,304.5058333333333,20.30038888888889,-21.810000000000002,5.87,K
,304.82458333333335,20.321638888888888,-47.58027777777778,6.13,F
1Kap,302.22208333333333,20.148138888888887,77.71138888888889,4.39,B
32,303.86791666666664,20.25786111111111,47.714444444444446,3.98,K
,304.01416666666665,20.267611111111112,38.897777777777776,6.27,A
24,304.19625,20.27975,24.671111111111113,5.32,G
6Alp,304.51375,20.300916666666666,-12.544722222222221,3.57,G
,303.93083333333334,20.262055555555555,50.23277777777778,6.31,A
,304.0025,20.26683333333333,45.57944444444445,5.91,F
,304.1175,20.2745,37.05638888888888,6.48,B
,305.13458333333335,20.342305555555555,-55.05083333333333,6.27,M
,304.23041666666666,20.282027777777778,40.365,5.24,K
,304.38125,20.292083333333334,29.148055555555555,6.22,G
7Sig,304.84833333333336,20.32322222222222,-19.11861111111111,5.28,K
,304.37125,20.291416666666667,42.721944444444446,6.29,K
34,304.44666666666666,20.296444444444447,38.033055555555556,4.81,B
,305.1170833333333,20.34113888888889,-29.197222222222223,6.3,A
,305.21625,20.347749999999998,-35.67361111111111,6.46,K
,305.42083333333335,20.36138888888889,-49.99944444444444,6.27,G
,304.52916666666664,20.301944444444445,40.73222222222223,5.84,O
,304.93041666666664,20.328694444444444,-1.0786111111111112,6.06,K
36,304.6191666666667,20.307944444444445,37.0,5.58,A
35,304.66291666666666,20.310861111111112,34.98277777777778,5.17,F
,304.87166666666667,20.32477777777778,13.216944444444444,6.21,M
,305.10875,20.34058333333333,-6.361666666666666,6.63,K
8Nu,305.16583333333335,20.344388888888886,-12.759166666666667,4.76,B
,305.00083333333333,20.333388888888887,13.548055555555555,5.95,A
,305.19416666666666,20.346277777777775,-14.785,6.1,A
9Bet,305.2529166666667,20.350194444444448,-14.78138888888889,3.08,F
,304.70666666666665,20.31377777777778,46.32277777777778,6.45,B
,305.0854166666667,20.339027777777776,14.569166666666666,6.13,G
Kap,305.6145833333333,20.374305555555555,-42.04972222222222,5.59,A
,305.08916666666664,20.339277777777777,17.793055555555558,5.8,K
,304.60333333333335,20.30688888888889,55.39722222222222,5.76,A
,304.95125,20.330083333333334,37.1325,6.57,A
,304.3804166666667,20.29202777777778,66.85388888888889,5.93,G
,305.06333333333333,20.337555555555554,39.40333333333333,6.23,A
,308.3229166666667,20.554861111111112,-80.965,5.77,G
,304.98375,20.33225,46.837500000000006,6.5,B
Kap,305.9716666666667,20.39811111111111,-42.422777777777775,5.64,A
,305.75333333333333,20.383555555555557,-9.654722222222222,6.3,G
25,305.51416666666665,20.367611111111113,24.44611111111111,5.54,B
Alp,306.4120833333333,20.427472222222224,-56.735,1.94,B
,305.12666666666667,20.341777777777775,53.596111111111114,6.18,K
71,304.90291666666667,20.32686111111111,62.2575,5.72,B
,305.71791666666667,20.381194444444446,14.551388888888889,6.17,F
,305.7945833333333,20.386305555555555,5.343055555555555,5.31,G
,305.5125,20.3675,41.13138888888889,6.39,G
37Gam,305.5570833333333,20.370472222222222,40.25666666666667,2.2,F
,305.6558333333333,20.377055555555557,31.265,6.09,K
,305.5225,20.368166666666667,45.794999999999995,5.58,K
,306.44958333333335,20.429972222222222,-40.796388888888885,6.09,K
,305.68875,20.37925,41.02611111111111,5.93,K
,306.3616666666667,20.424111111111113,-28.66333333333333,5.85,G
,305.73125,20.382083333333334,42.983333333333334,6.2,K
,306.15625,20.410416666666666,1.0686111111111112,6.15,B
,305.025,20.334999999999997,68.88027777777778,5.55,M
,305.2975,20.353166666666667,63.98027777777778,5.69,K
39,305.96541666666667,20.397694444444443,32.19,4.43,K
,305.935,20.395666666666667,37.47638888888889,5.9,B
,306.72083333333336,20.448055555555555,-37.403055555555554,6.25,K
,306.4270833333333,20.428472222222222,-2.8002777777777776,6.11,K
,306.43333333333334,20.42888888888889,10.05638888888889,6.33,K
,306.41875,20.42791666666667,21.40972222222222,5.66,G
,309.5775,20.6385,-81.28888888888889,5.91,K
,306.505,20.433666666666667,19.865000000000002,6.41,K
10Pi,306.83,20.455333333333332,-18.211666666666666,5.25,B
,306.135,20.409,53.551944444444445,6.51,B
,306.5966666666667,20.439777777777778,17.315555555555555,6.22,K
,307.19458333333336,20.479638888888886,-35.59583333333334,6.1,B
,306.27125,20.418083333333335,59.6,6.44,A
,307.1816666666667,20.478777777777776,-15.741666666666665,6.41,K
,307.03125,20.46875,8.4375,6.25,G
68,307.10375,20.47358333333333,-3.3577777777777778,6.13,B
11Rho,307.215,20.480999999999998,-17.81361111111111,4.78,F
,306.78208333333333,20.45213888888889,34.32888888888889,6.39,F
,307.07,20.47133333333333,2.936944444444445,6.21,G
,307.3804166666667,20.49202777777778,-22.391666666666666,6.16,M
40,306.8929166666667,20.459527777777776,38.44027777777777,5.62,A
,306.59791666666666,20.43986111111111,56.638888888888886,6.36,B
43,306.75958333333335,20.45063888888889,49.38333333333333,5.69,F
12Omi,307.46875,20.49791666666667,-18.586666666666666,6.74,A
12Omi,307.4745833333333,20.498305555555557,-18.583333333333332,5.94,A
69,307.4125,20.49416666666667,-2.8855555555555554,4.91,K
,307.7366666666667,20.515777777777778,-29.1125,6.39,A
,307.3379166666667,20.489194444444447,20.087777777777777,6.55,A
41,307.34875,20.489916666666666,30.36861111111111,4.01,F
42,307.335,20.489,36.45472222222222,5.88,A
1,307.575,20.505,10.895833333333332,6.08,A
,307.7679166666667,20.51786111111111,-15.05638888888889,6.12,G
,308.96541666666667,20.597694444444443,-69.6111111111111,6.11,K
,307.7420833333333,20.51613888888889,20.605833333333333,6.18,A
,307.8041666666667,20.52027777777778,11.260555555555555,7.11,B
,307.4995833333333,20.499972222222222,45.92861111111111,6.41,K
,308.2183333333333,20.54788888888889,-24.94388888888889,6.36,A
,307.36291666666665,20.490861111111112,56.06805555555556,5.91,B
45Ome,307.51458333333335,20.500972222222224,48.95166666666667,4.95,B
,308.09875,20.539916666666667,-9.853333333333333,5.65,G
Nu,308.4795833333333,20.565305555555558,-44.51611111111111,5.11,K
44,307.74666666666667,20.516444444444446,36.93583333333333,6.19,F
Phi,308.895,20.593,-60.58166666666667,4.76,F
,307.9925,20.532833333333333,25.804444444444446,6.34,A
2The,307.3954166666667,20.49302777777778,62.994166666666665,4.22,A
46Ome,307.8283333333333,20.52188888888889,49.22027777777778,5.44,M
2Eps,308.30333333333334,20.553555555555555,11.303333333333335,4.03,B
,308.73125,20.582083333333333,-38.08972222222222,6.44,A
,307.8379166666667,20.52252777777778,52.30972222222222,6.18,K
,308.54875,20.569916666666668,-13.721111111111112,6.13,F
,308.6975,20.579833333333333,-30.473611111111108,6.4,B
,308.47333333333336,20.56488888888889,10.059722222222224,6.56,A
3Eta,308.4875,20.565833333333334,13.027222222222223,5.38,A
Rho,309.39708333333334,20.626472222222223,-61.53,4.88,F
,307.94375,20.52958333333333,56.78,6.14,K
,308.21791666666667,20.547861111111114,43.19166666666666,6.6,B
,308.5416666666667,20.569444444444443,20.985277777777778,6.48,B
Mu,310.51208333333335,20.700805555555554,-76.18055555555556,6.0,F
Mu,310.4320833333333,20.69547222222222,-75.35055555555554,6.55,G
,308.88416666666666,20.592277777777777,-16.52583333333333,6.19,A
47,308.47583333333336,20.565055555555556,35.25083333333333,4.61,K
,308.45166666666665,20.563444444444446,41.77222222222222,6.49,K
,307.5029166666667,20.500194444444446,72.53166666666667,6.27,K
Alp,309.39166666666665,20.62611111111111,-47.29138888888889,3.11,K
,308.47875,20.565250000000002,46.693888888888885,5.78,B
4Zet,308.82708333333335,20.588472222222222,14.674166666666666,4.68,A
,309.96416666666664,20.664277777777777,-62.907777777777774,6.22,K
70,309.1816666666667,20.612111111111112,-2.55,4.89,K
26,309.03458333333333,20.602305555555557,25.8825,6.41,A
Phi,310.0108333333333,20.66738888888889,-60.54888888888889,5.12,F
,308.71,20.580666666666666,51.85416666666667,6.11,A
,309.46708333333333,20.631138888888888,-25.10888888888889,6.36,F
,309.32625,20.621750000000002,0.09694444444444444,6.22,B
73,307.87666666666667,20.52511111111111,74.95472222222223,5.2,A
27,309.26958333333334,20.61797222222222,26.461944444444445,5.59,B
Ups,310.48791666666665,20.699194444444444,-66.76083333333334,5.15,B
6Bet,309.3875,20.625833333333333,14.595277777777778,3.63,F
5Iot,309.45458333333335,20.630305555555555,11.377777777777778,5.43,A
71,309.58458333333334,20.638972222222222,-1.1052777777777778,4.32,G
48,309.3825,20.6255,31.572499999999998,6.32,B
,309.4775,20.631833333333333,18.269166666666667,6.25,M
,309.3858333333333,20.625722222222223,31.521944444444443,6.49,F
,309.34833333333336,20.62322222222222,38.328611111111115,6.2,K
14Tau,309.8183333333333,20.654555555555554,-14.954722222222221,5.22,B
,309.805,20.653666666666666,-2.412777777777778,6.22,B
29,309.6304166666667,20.642027777777777,21.20111111111111,4.82,A
8The,309.68291666666664,20.645527777777776,13.315000000000001,5.72,K
,310.0825,20.67216666666667,-33.43194444444444,5.47,K
28,309.6329166666667,20.642194444444446,24.116111111111113,5.04,B
,309.64625,20.643083333333333,23.680555555555557,5.91,K
7Kap,309.7825,20.652166666666666,10.086111111111112,5.05,G
1,309.85375,20.656916666666664,0.48638888888888887,5.16,K
,310.04875,20.66991666666667,-23.773888888888887,6.37,G
,309.7708333333333,20.65138888888889,15.838055555555556,5.97,B
15Ups,310.0125,20.6675,-18.13861111111111,5.1,M
75,307.06083333333333,20.47072222222222,81.42277777777778,5.46,G
,310.15,20.67666666666667,-26.645,6.51,F
,309.7941666666667,20.652944444444444,21.81722222222222,6.08,A
,309.74791666666664,20.64986111111111,30.334444444444443,5.68,K
,310.1354166666667,20.675694444444446,-16.124166666666667,5.8,G
9Alp,309.90958333333333,20.660638888888887,15.911944444444444,3.77,B
,309.9658333333333,20.664388888888887,11.249722222222221,6.42,F
74,307.3645833333333,20.490972222222222,81.09138888888889,5.96,K
,310.34875,20.689916666666665,-31.598333333333333,5.76,M
,310.35041666666666,20.69002777777778,-26.0,6.28,K
,309.88875,20.65925,40.57944444444445,6.06,B
,309.84625,20.656416666666665,45.66694444444444,6.58,B
Bet,311.2395833333333,20.749305555555555,-66.20305555555557,3.42,A
,310.18833333333333,20.679222222222222,19.935277777777777,6.45,G
,310.72083333333336,20.71472222222222,-39.558611111111105,6.29,K
,309.75083333333333,20.650055555555554,56.005,6.48,F
,310.1508333333333,20.676722222222224,29.80527777777778,6.08,A
10,310.3175,20.687833333333334,14.583055555555555,5.99,K
,310.0129166666667,20.667527777777778,43.45861111111111,5.95,K
Eta,311.00958333333335,20.733972222222224,-51.92111111111111,4.51,A
49,310.2608333333333,20.684055555555556,32.30722222222222,5.51,G
,310.25166666666667,20.683444444444444,39.08222222222223,6.51,B
,310.4925,20.6995,17.52138888888889,6.22,G
50Alp,310.35791666666665,20.690527777777778,45.280277777777776,1.25,A
,310.07458333333335,20.67163888888889,60.50527777777778,6.01,F
,310.48541666666665,20.69902777777778,41.716944444444444,5.67,B
,310.5925,20.706166666666665,35.45611111111111,6.66,B
11Del,310.8645833333333,20.724305555555553,15.074444444444444,4.43,A
51,310.5525,20.7035,50.34,5.39,B
,307.2629166666667,20.484194444444444,83.62555555555555,6.19,A
,311.305,20.753666666666668,-27.247222222222224,6.5,G
,310.85083333333336,20.723388888888888,35.58777777777778,6.47,F
,311.58375,20.77225,-39.19916666666666,5.5,B
Sig,312.3254166666667,20.821694444444443,-68.77638888888889,5.41,K
,311.5775,20.771833333333333,-36.12027777777778,6.49,F
16Psi,311.52375,20.76825,-25.270833333333332,4.14,F
17,311.5416666666667,20.769444444444442,-21.514166666666668,5.93,A
,310.66541666666666,20.711027777777776,60.60138888888889,6.15,A
30,311.21875,20.74791666666667,25.270555555555553,4.91,K
,310.80625,20.720416666666665,57.11416666666667,6.32,B
,311.3675,20.757833333333334,18.090277777777775,6.38,M
52,311.41541666666666,20.761027777777777,30.71972222222222,4.22,G
Iot,312.12166666666667,20.808111111111113,-43.98861111111111,5.11,F
,311.09166666666664,20.739444444444445,56.488055555555555,5.78,M
4,310.79583333333335,20.71972222222222,66.6575,5.58,A
,311.765,20.784333333333336,-2.486666666666667,6.27,K
12Gam,311.66125,20.777416666666667,16.124444444444446,5.14,F
12Gam,311.6645833333333,20.777638888888887,16.124166666666667,4.27,K
53Eps,311.55291666666665,20.770194444444442,33.97027777777778,2.46,K
2Eps,311.9191666666667,20.794611111111113,-9.495833333333332,3.77,A
3,311.93416666666667,20.795611111111114,-5.027777777777778,4.42,M
Zet,312.37083333333334,20.82472222222222,-46.22694444444445,4.89,K
13,311.95125,20.796750000000003,6.008333333333334,5.58,A
,311.94916666666666,20.796611111111112,3.3066666666666666,6.4,A
,311.3379166666667,20.755861111111113,57.57972222222222,4.51,F
,311.795,20.786333333333335,34.37416666666667,4.92,K
3Eta,311.3225,20.754833333333334,61.83888888888889,3.43,K
,311.66041666666666,20.77736111111111,46.531666666666666,6.3,A
,312.90958333333333,20.86063888888889,-62.42916666666667,6.28,A
,312.9116666666667,20.86077777777778,-62.42916666666667,6.59,A
,312.3233333333333,20.821555555555555,-25.781388888888888,5.86,B
,311.5883333333333,20.772555555555556,52.99527777777778,6.33,K
54Lam,311.8520833333333,20.79013888888889,36.490833333333335,4.53,B
,312.3354166666667,20.82236111111111,-18.035833333333336,6.21,K
Alp,312.4920833333333,20.832805555555556,-33.77972222222222,4.9,G
,311.83666666666664,20.78911111111111,45.57972222222222,6.4,K
,311.1379166666667,20.742527777777777,69.75194444444445,6.41,G
Iot,312.8754166666667,20.858361111111112,-51.608333333333334,5.05,K
,311.9554166666667,20.797027777777778,47.831944444444446,5.57,K
,312.69625,20.846416666666666,-32.05444444444444,6.36,K
,312.7529166666667,20.850194444444448,-37.913333333333334,5.52,K
,311.97,20.798000000000002,52.407222222222224,6.27,G
15,312.4075,20.827166666666667,12.545277777777777,5.98,F
14,312.45125,20.830083333333334,7.864166666666667,6.33,A
,312.49625,20.833083333333335,5.544722222222222,6.21,K
,312.6741666666667,20.844944444444444,-12.545,5.88,K
55,312.2345833333333,20.81563888888889,46.11416666666667,4.84,B
,312.17791666666665,20.811861111111114,51.910555555555554,6.29,B
Bet,312.995,20.866333333333333,-33.17722222222222,6.04,A
18Ome,312.9554166666667,20.863694444444445,-26.91916666666667,4.11,M
,312.65416666666664,20.84361111111111,18.05138888888889,6.52,A
4,312.8570833333333,20.85713888888889,-5.626388888888889,5.99,F
,312.47791666666666,20.83186111111111,46.66111111111111,6.33,B
56,312.5204166666667,20.834694444444445,44.059444444444445,5.04,A
5,313.03625,20.869083333333332,-5.506944444444445,5.55,B
Bet,313.7025,20.9135,-58.45416666666667,3.65,K
,313.4175,20.8945,-39.809999999999995,5.35,K
,312.8675,20.857833333333335,28.250555555555554,5.77,F
,313.255,20.883666666666667,-23.783055555555556,6.33,K
6Mu,313.16333333333336,20.877555555555556,-8.983333333333333,4.73,A
,313.3541666666667,20.890277777777776,-30.71861111111111,6.35,K
